"version","subjCode","gender","Days","curTrialIndex","audio","audioType","expTimer","trialStart","trialTime","totalTime","lookAways","looking_time","audioStartTime","audioEndTime","subj_exclusion","subj_exclusion_reason","trial_exclusion"
"version4","Bird_228","m",210,11,"japanese_1_65dB","forward",205720.345525,196744.14247,8976.20305559,5851.09218745,1,4663.62349741,199852.663161,5867.64609261,"no","","no"
"version4","Bird_228","m",210,12,"starling_1_70dB","birdsong",214364.88842,206562.274671,7802.61374929,4817.15012906,3,3453.40015984,209533.738116,4831.1143748,"no","","no"
"version4","Bird_229","f",202,1,"japanese_1_65dB","forward",66242.7148719,29883.3284515,36359.3864205,34255.8373415,8,31528.9796852,31968.7766049,34273.9136297,"no","","no"
"version4","Bird_229","f",202,2,"starling_1_70dB","birdsong",103442.037208,67024.8714067,36417.1658012,34273.9163672,8,31142.245462,69151.3380135,34290.6629227,"no","","no"
"version4","Bird_229","f",202,3,"starling_1_70dB","birdsong",113697.402676,104114.438446,9582.96422928,6564.35173651,3,5103.1658313,107110.059499,6587.30793133,"no","","no"
"version4","Bird_229","f",202,4,"japanese_1_65dB","forward",124025.704286,114509.516519,9516.18776674,5519.37453978,2,4437.83380196,118496.867634,5528.7993534,"no","","no"
"version4","Bird_229","f",202,5,"starling_1_70dB","birdsong",131197.078968,124861.165443,6335.91352566,3630.5091856,3,2180.34336256,127552.897421,3644.14253802,"no","","no"
"version4","Bird_229","f",202,6,"japanese_1_65dB","forward",149687.653812,131895.72891,17791.9249026,15224.391868,6,11932.6435332,134446.300154,15241.1716156,"no","","no"
"version4","Bird_229","f",202,7,"japanese_1_65dB","forward",170353.014928,150401.039628,19951.9752997,17765.5410362,9,12100.8618966,152584.111577,17768.871185,"no","","no"
"version4","Bird_229","f",202,8,"starling_1_70dB","birdsong",184312.924481,171089.085243,13223.8392385,9952.00541196,4,7193.98424303,174353.397491,9959.49277165,"no","","no"
"version4","Bird_229","f",202,9,"starling_1_70dB","birdsong",191653.317556,185175.797087,6477.52046952,3974.43464119,2,2527.64824155,187662.620894,3990.66278583,"no","","no"
"version4","Bird_229","f",202,10,"japanese_1_65dB","forward",220198.36319,192501.317414,27697.0457762,24479.3692975,10,17825.3841373,195701.418906,24496.8751626,"no","","no"
"version4","Bird_229","f",202,11,"japanese_1_65dB","forward",231294.074854,221048.875373,10245.1994804,4799.68429974,2,2796.68572877,226484.412769,4809.62683994,"no","","no"
"version4","Bird_229","f",202,12,"starling_1_70dB","birdsong",238906.259667,232026.400634,6879.85903327,4610.42290018,2,3224.84937002,234274.284901,4631.94910198,"no","","no"
"version4","Bird_230","f",209,1,"starling_1_70dB","birdsong",34102.9690848,23993.1097304,10109.8593544,7991.86211795,5,5395.11638111,26096.0165372,8006.9234618,"no","","no"
"version4","Bird_230","f",209,2,"japanese_1_65dB","forward",52193.5181643,35018.3042463,17175.213918,14557.1400317,6,11575.2293848,37619.8662597,14573.6176859,"no","","no"
"version4","Bird_230","f",209,3,"starling_1_70dB","birdsong",65936.9103697,53022.6486475,12914.2617221,10263.3738506,3,8527.81771857,55660.0115933,10276.8580562,"no","","no"
"version4","Bird_230","f",209,4,"japanese_1_65dB","forward",74747.7366066,66780.5002905,7967.23631612,5757.15666194,2,4391.28252224,68981.5034448,5766.19860099,"no","","no"
"version4","Bird_230","f",209,5,"starling_1_70dB","birdsong",83408.181066,75549.8168959,7858.36417007,5587.37256116,1,4474.01434858,77808.0363895,5600.10943131,"no","","no"
"version4","Bird_230","f",209,6,"japanese_1_65dB","forward",94894.5545107,84011.3558049,10883.1987057,5593.89840206,2,3487.29871726,89283.9957268,5610.52593397,"no","","no"
"version4","Bird_230","f",209,7,"japanese_1_65dB","forward",106230.524962,95704.4250204,10526.0999418,1034.01745559,1,22.4036419531,105179.559346,1050.92352745,"no","","yes"
"version4","Bird_230","f",209,8,"starling_1_70dB","birdsong",111146.673159,107069.688699,4076.98445994,1922.88037634,1,734.564817336,109207.270302,1939.37650858,"no","","yes"
"version4","Bird_230","f",209,9,"starling_1_70dB","birdsong",134202.387984,112081.5571,22120.8308839,1048.00125374,1,21.3688695803,133137.090223,1065.26319968,"no","","yes"
"version4","Bird_230","f",209,10,"japanese_1_65dB","forward",157057.120869,134949.51276,22107.6081087,1033.25506387,1,9.30131651694,156009.779693,1047.30729933,"no","","yes"
"version4","Bird_230","f",209,11,"starling_1_70dB","birdsong",179979.947522,157863.359752,22116.5877698,1050.96869613,1,22.5466760457,178911.636124,1068.28470749,"no","","yes"
"version4","Bird_230","f",209,12,"japanese_1_65dB","forward",202973.68756,180846.041346,22127.6462146,1036.84699675,1,19.2384158145,201915.465192,1058.18404304,"no","","yes"
"version4","Bird_231","f",233,1,"japanese_1_65dB","forward",42285.773044,36638.2889027,5647.48414134,3489.27108094,1,2319.28782753,38776.3245873,3509.41731781,"no","","no"
"version4","Bird_231","f",233,2,"starling_1_70dB","birdsong",54569.0813179,43162.6895457,11406.3917722,8153.96070736,2,6865.63597771,46401.7578811,8167.28853376,"no","","no"
"version4","Bird_231","f",233,3,"japanese_1_65dB","forward",58765.8071395,55390.1365393,3375.67060022,1036.71765019,1,23.1694555841,57713.9720269,1051.80089391,"no","","yes"
"version4","Bird_231","f",233,4,"starling_1_70dB","birdsong",73963.5102461,59350.3611095,14613.1491366,5487.63440235,4,2409.99568166,68464.6767603,5498.79618752,"no","","no"
"version4","Bird_231","f",233,5,"japanese_1_65dB","forward",89234.1730137,74704.4209142,14529.7520995,7386.47206285,1,6248.83228814,81826.2304518,7407.9117651,"no","","no"
"version4","Bird_231","f",233,6,"starling_1_70dB","birdsong",99243.5834878,90093.7615274,9149.82196031,6452.86653144,1,5268.63462746,92773.9162779,6469.63538649,"no","","no"
"version4","Bird_231","f",233,7,"starling_1_70dB","birdsong",110963.732325,100069.416319,10894.3160066,1063.5662963,1,22.7944190847,109883.361244,1080.33480908,"no","","yes"
"version4","Bird_231","f",233,8,"japanese_1_65dB","forward",115345.726192,111621.889267,3723.83692482,1203.92200607,1,55.5765809841,114125.865476,1219.83094612,"no","","yes"
"version4","Bird_231","f",233,9,"starling_1_70dB","birdsong",125860.363224,116099.596151,9760.7670729,7418.40457544,2,6205.41770372,118425.694861,7434.63038024,"no","","no"
"version4","Bird_231","f",233,10,"japanese_1_65dB","forward",134287.268742,126689.527584,7597.74115775,1048.14155027,1,21.5457800659,133222.301534,1064.9350427,"no","","yes"
"version4","Bird_231","f",233,11,"japanese_1_65dB","forward",148498.694216,134998.187438,13500.5067784,5987.33327817,7,2831.03304094,142496.887813,6001.64899731,"no","","no"
"version4","Bird_231","f",233,12,"starling_1_70dB","birdsong",154768.087813,149303.495915,5464.59189802,1870.89709693,1,728.722665226,152880.509461,1887.53968506,"no","","yes"
